passenger1Id,passenger2Id,numberOfFlightsTogether
9083,6396,4
6583,4989,4
8084,8180,4
8587,7617,4
12377,10440,4
7395,7701,4
4774,4112,4
9442,1417,4
6591,6293,5
6591,4770,5
5201,5212,5
5201,5111,4
6293,9540,5
13296,132,4
8556,8660,5
4359,2911,5
9761,9742,4
9704,9775,5
3321,3225,4
4082,147,5
3177,3113,4
2114,2142,4
2189,2173,4
5053,5055,6
5478,4395,5
5432,4066,5
5448,1464,5
5456,5486,6
5500,5419,4
5412,5451,4
4044,2969,5
5421,5451,4
8121,8172,4
5479,5439,6
8127,8110,6
557,4217,4
2479,3275,4
503,8879,4
5530,8194,4
4823,1762,4
2532,1670,4
11201,10394,4
6548,7677,6
1283,1670,4
4217,888,4
9500,6084,5
9910,9970,5
6902,5755,4
6947,4737,4
12709,12759,4
2088,11545,4
7499,7469,5
6146,3874,4
5319,9399,4
14095,14093,5
14751,14759,4
14761,14756,4
14778,14702,4
8359,11282,4
14725,14759,4
8036,745,4
6588,745,6
3963,4593,7
8846,8566,5
7246,4551,4
3862,6890,4
5923,9548,4
8533,8039,4
5632,13620,4
4076,9618,5
3908,2545,4
3169,427,4
2521,299,5
443,2576,4
3104,610,6
3123,681,5
2685,2689,4
932,11256,4
1831,11272,4
2701,11271,4
3523,3517,6
5736,1608,5
9687,9347,4
4060,5449,4
5799,2653,4
4860,4553,4
388,673,4
9649,5652,4
9619,9679,5
9618,9672,5
5652,4553,4
9628,9656,4
9659,9660,4
3141,264,4
231,3149,6
229,2502,6
5912,5997,8
537,4030,4
3117,996,4
3486,662,5
5116,9127,6
11577,7379,4
5941,5963,5
3637,2486,4
3689,2465,4
2411,3700,4
9395,9389,5
9955,1079,4
3963,9127,4
6471,1747,5
8501,4404,5
3802,7834,4
8211,5920,5
5920,13160,4
11353,11290,7
10204,1540,4
7662,7629,5
928,994,5
901,994,5
4380,4029,4
2789,2758,4
930,1369,4
1369,437,4
2378,3573,5
9026,10334,6
13876,13894,4
3851,1609,4
10899,3589,6
9766,3627,4
11863,10756,4
5203,1434,4
8889,6305,4
8584,3090,8
9177,8562,4
11011,13734,4
11834,13788,4
6075,6039,7
3940,147,5
6053,4671,4
1863,6468,4
4453,5941,4
8101,10943,4
2495,9997,5
1012,700,4
3994,4534,4
5792,3015,4
2620,700,4
1095,3402,4
2199,3167,4
3188,3198,5
2993,5954,5
4674,2717,6
4674,5769,4
6064,6896,4
5494,6893,4
5494,6825,4
4373,4969,5
4316,6817,5
6844,3576,4
2717,4412,6
6869,6829,5
4412,6874,4
5481,6870,6
5481,5954,4
6039,1865,6
5500,6832,4
477,6017,4
3576,6832,5
3576,5491,7
6809,5761,5
6854,5491,5
4481,6896,4
6069,5491,6
5724,6874,4
5761,6001,4
6829,6897,5
10616,10253,4
4744,9820,4
334,4598,4
563,536,4
2437,2906,4
4609,4671,5
10458,7059,4
4609,4646,8
781,4193,5
1525,1567,4
680,684,4
7772,4816,4
628,10460,5
7510,3963,4
3963,5162,4
10460,7983,5
8927,8980,5
10691,1129,4
264,1129,4
7029,7070,4
3592,3307,4
11846,4709,4
1254,1342,4
4076,2111,4
2404,3655,5
3661,3585,4
2072,3525,4
12541,12585,4
2773,2781,5
1046,3991,4
5009,4646,4
2403,4914,4
443,3404,4
4609,5084,4
4988,2596,5
4988,4554,4
4552,4551,4
4430,4554,4
2937,2933,4
184,959,4
2942,2997,6
1254,6773,4
6242,8485,5
2734,4580,4
5910,4407,4
9932,13203,5
2125,3773,5
13683,10115,4
3569,3707,4
7682,5277,4
11948,8574,4
5021,8353,4
10719,10203,4
8030,7825,4
3361,1056,4
7825,11874,4
5027,4036,4
12891,5418,4
5766,4470,4
6100,1053,5
6100,1789,4
6876,5668,4
13643,13671,5
409,1509,4
3195,3154,4
3889,10357,4
1133,119,6
15173,15114,4
15122,15114,4
5016,839,5
139,7358,4
5686,5668,4
8132,7770,4
625,5442,4
3278,5566,4
2001,2303,4
2378,3651,4
1271,1252,4
869,8563,4
918,1888,4
8948,8936,4
8958,8934,4
8934,8986,4
3957,1528,4
8957,8931,4
7549,7586,5
2101,782,4
4389,4352,4
9366,4410,4
1981,6099,4
2911,910,5
356,3610,4
8175,1359,4
8175,2467,4
2987,5231,4
165,186,4
2946,999,4
1693,3163,4
5798,4854,4
7023,5612,4
218,10234,4
3595,2272,6
8850,8802,4
10277,10665,4
2561,2560,4
4167,1052,4
1052,4384,4
8006,5533,5
8771,8714,4
10048,10497,4
2100,8299,4
1078,6003,9
5779,8238,5
5423,7866,7
7866,975,4
6877,6840,4
2608,1300,4
4453,9621,5
5775,10179,4
6136,360,5
10862,9063,4
9992,11284,5
4810,611,5
11807,3977,4
8594,2545,6
611,10741,4
1920,1172,4
2932,3635,5
3654,3603,5
3654,2910,4
2335,2441,4
2427,2334,4
2325,2068,4
2325,920,5
977,972,6
3760,8381,4
7643,1917,5
8048,5668,5
10368,9834,4
3278,8775,6
1801,4782,6
8348,3875,4
2549,501,4
9653,1033,5
11559,276,4
1651,9749,5
6001,741,4
4031,5977,5
5977,4037,4
14020,14097,4
2767,6737,5
4726,239,5
239,1531,5
1987,1988,4
1999,1947,4
1938,1990,4
10784,8590,5
1533,6946,4
3955,7612,4
7279,4563,5
3558,1417,6
719,768,5
768,751,6
768,727,5
771,739,8
764,797,7
793,716,5
5336,5396,5
5307,5351,4
1942,1905,5
1979,1938,4
5549,908,5
759,771,8
705,758,5
704,737,5
727,712,6
795,772,5
7495,5775,4
188,6975,4
9383,11939,4
1343,9828,8
8411,8475,4
9828,8444,4
11965,6013,5
11965,12000,4
11917,7737,4
1678,8195,5
6013,1927,5
3677,8114,6
3677,9441,5
7998,8444,4
2851,2423,4
942,4707,5
1246,1218,4
6458,8078,4
3720,2276,4
10478,1563,6
2244,4512,4
2803,391,4
3467,3473,4
4640,4670,6
1598,4478,5
2453,2490,4
5645,5648,6
8227,8253,4
4764,8249,4
8235,8253,4
3119,9970,4
8006,3112,6
1041,4364,5
4337,8194,5
1064,5696,6
1378,728,5
8501,9833,7
3442,6911,4
7568,6289,4
4846,486,5
486,3519,4
8596,4177,4
8427,5966,4
2544,2201,6
10841,10818,6
10396,2926,7
6972,5253,4
7298,2926,4
2026,2478,4
3658,12273,4
12273,10880,4
2734,959,5
948,959,4
1077,3952,4
366,226,5
338,1528,5
5143,2454,4
3952,649,4
399,2700,4
727,3947,4
3947,4438,4
3642,3453,4
1012,2556,5
3442,3695,5
5015,5074,6
4223,2433,4
3820,1684,4
6783,5067,4
9592,2323,5
2776,4627,4
5702,5779,6
5744,5799,5
11115,11139,4
11148,11180,5
11120,11132,4
11190,11157,4
8837,5319,5
9355,12088,4
370,5332,4
919,139,4
5574,6258,5
946,5023,4
11145,11132,4
11119,11140,6
859,850,4
850,844,4
5152,5146,4
4215,4260,4
1677,4522,4
4251,4239,4
4271,4217,4
5096,4219,4
3173,4716,4
4153,4932,4
1622,2518,4
9957,1684,4
5560,9960,4
9848,9810,4
6456,4978,4
8747,3858,4
3772,9988,5
2760,2780,8
1074,1432,5
1034,2786,4
1888,1900,4
5787,441,4
7288,2467,4
2548,8763,7
3463,7192,4
4253,3773,4
10145,3925,4
1223,6730,4
8441,6813,4
8411,5482,5
10352,6447,7
7605,6020,5
7298,3590,5
7685,2785,4
827,841,4
628,9385,5
628,5653,6
2358,12204,5
9369,1617,5
2054,9369,6
398,6956,4
9030,9014,4
2247,1095,5
1632,4121,4
3979,4105,4
2322,2332,4
2363,2379,4
5978,3784,5
2453,5377,4
7563,4344,4
4344,876,4
6847,5966,5
5977,5769,7
6548,4379,4
9577,1651,5
4082,4335,7
5980,2258,4
2274,1083,4
9017,5332,4
5385,6412,4
9252,9204,4
9258,9298,4
8262,9700,5
10718,10799,4
4820,3618,6
4820,392,7
10701,10702,7
2354,9645,6
2231,8260,6
484,3618,5
1849,3064,5
10756,5522,5
10756,10744,6
7209,10726,5
10795,10764,4
10703,2945,4
10713,10751,4
10706,10791,4
10737,10764,4
6729,10726,4
1007,5037,4
10772,10795,4
5503,8910,4
10456,10409,4
10406,10411,4
4656,1287,5
3466,8042,4
79,134,5
6089,7674,4
6523,9987,7
10945,10661,4
4008,4026,4
10486,10419,5
4199,1158,4
3924,8557,5
8213,756,4
7508,8270,6
6030,8246,5
1430,1223,4
9874,10373,5
4078,4080,4
352,1917,5
10271,9380,5
4025,4090,4
8877,4543,6
8117,1321,4
399,380,4
385,360,5
11025,11082,4
2205,2248,5
2674,1673,5
2531,1503,4
4467,4409,4
4475,4460,4
4465,4401,4
2496,2425,5
2408,2495,4
2486,2463,4
4389,10004,5
9368,9394,4
4075,2292,4
1169,6512,4
10086,6512,5
9367,9373,4
9958,8045,4
3172,8590,4
4491,4469,4
2419,2415,4
2411,2457,6
2415,2474,4
2412,2451,4
376,1026,5
368,1073,4
308,1025,5
771,1053,6
309,1026,5
1095,315,4
1095,378,4
1073,1026,6
1073,354,4
360,1023,5
9188,511,4
1831,3931,4
10165,2099,4
10753,5464,5
3024,1950,4
811,3752,8
3751,3435,4
5447,12035,4
926,13119,4
2725,5962,5
614,4150,4
9705,9760,5
5620,9095,4
8742,3025,4
4510,9946,4
8005,8587,4
11863,11834,6
10722,12355,4
7200,1113,5
7200,3528,4
4973,132,4
11211,356,5
8810,7114,4
6591,2069,4
6591,4957,5
183,6067,4
9974,2588,5
6857,6323,5
2964,5111,5
2106,712,4
5796,13163,5
13571,5212,7
11855,11874,5
3385,3208,6
4091,2021,4
4319,774,4
2155,2148,5
288,2162,4
2130,2119,4
4042,4399,9
4012,2759,5
5423,5484,6
5448,5468,4
5495,4364,5
5456,5409,4
5481,5496,4
4053,1666,5
5416,2939,6
8198,8105,4
5238,2745,5
4194,4981,4
352,3345,5
1126,551,4
165,455,6
2032,316,5
3106,3615,5
4747,4772,4
6810,2108,5
1041,7679,4
7579,4689,4
4188,10058,4
6522,2138,4
3581,4789,4
4318,400,4
736,4580,4
241,6024,4
10017,5696,4
4774,8594,4
3465,7864,4
4188,863,4
9357,1115,4
6208,9421,7
7759,4900,4
4449,5672,5
5410,5072,4
3874,5963,4
4816,10525,4
12163,9944,4
1460,12862,5
14703,14727,4
14750,14793,4
1707,1702,4
2286,2217,4
2286,2203,4
8509,8246,4
1732,1735,4
2226,2281,4
8656,8692,5
8656,3471,4
8684,8690,4
3670,4593,5
10640,1534,4
7187,3798,5
7187,10596,6
13610,13621,4
13616,13603,5
12355,12074,5
4234,7395,4
5632,5405,4
1898,9956,5
13251,10802,5
7710,3194,4
4969,2251,5
2778,13365,5
11099,7959,5
2656,1368,4
8801,9351,4
9217,13365,5
7321,7350,5
9648,5572,5
650,2521,4
1693,205,5
2531,2510,5
3123,299,6
610,681,6
2600,1645,4
8211,8271,5
3616,6783,4
11276,4359,4
11272,5957,4
3588,3560,4
3551,3507,4
7744,4854,7
6385,12641,4
1830,1891,5
9634,9660,6
3439,4852,4
9649,9659,4
4329,4449,4
4329,9601,5
5359,5683,4
9679,4852,5
3141,3184,5
3184,2596,6
368,816,4
3491,1023,5
3758,3486,5
6730,6798,4
721,8058,4
5934,5997,5
4667,1209,5
2139,918,4
2440,3643,4
10095,9127,6
9395,8128,5
9395,5748,5
637,10089,4
9410,9495,4
7508,11396,5
11280,9389,4
486,7810,6
4634,4,4
11767,8981,4
11267,11011,4
9821,954,4
11353,8243,4
1466,10631,4
3818,405,5
7832,9862,7
9600,10130,5
901,1367,4
1844,4075,4
2968,930,4
2262,9111,5
9111,9026,4
3588,8225,5
315,2234,4
5292,4787,4
664,4814,4
732,2527,4
8584,167,5
6529,9522,6
8679,3021,8
9522,8562,8
2825,9177,4
3021,8827,4
8674,6731,5
6054,6060,4
5434,4641,5
1108,1617,4
5422,1643,6
6468,2581,4
675,362,4
5978,1616,4
5982,3015,4
5671,5116,4
1120,11548,4
2178,3198,5
11208,11282,6
12305,5803,4
11522,2766,4
6711,6781,4
184,6075,4
2993,3544,4
2993,5706,5
5964,6817,4
4674,6864,5
6075,6878,4
5494,6832,4
5494,6469,5
6898,6814,5
6898,5724,4
6047,5977,4
2717,6869,4
2717,5744,4
6855,5966,4
5500,6824,4
5500,5706,4
6063,6897,5
6809,6827,5
5977,6870,4
1817,1884,5
3544,6017,6
8017,6180,4
8017,10253,4
1189,9098,4
1631,1782,8
4092,9758,4
899,2826,6
873,739,5
8132,1772,4
3875,7209,4
7788,7319,4
3830,3835,4
7777,1004,4
248,294,4
232,212,4
7191,4816,5
10328,628,4
1673,6111,4
4713,627,4
47,9495,4
12362,9562,4
1864,1427,4
11137,2856,4
10749,9281,4
8446,5574,4
11577,4701,4
9512,3317,4
4051,1523,4
4181,4326,4
3523,3655,4
1994,2260,4
4248,3226,4
3517,2404,4
3573,7778,5
11435,11496,4
3077,3049,4
2793,4696,4
4682,4942,4
4614,446,7
4690,4972,5
4300,5367,4
4300,4285,5
4205,4295,6
4258,4255,5
2509,6092,5
5082,4069,4
4069,1572,4
3295,6027,4
2062,2038,5
5105,4904,4
867,602,4
1350,3912,4
602,380,5
10778,1966,4
11948,6777,5
4124,11874,4
8406,1056,4
6464,11883,4
6365,8259,4
3477,6100,5
6810,3177,4
6810,1053,4
6810,8037,4
6242,2939,4
8047,6803,4
4700,4395,7
1053,8037,6
9111,9529,4
1808,1891,4
372,2200,4
409,3801,4
628,603,4
739,649,4
739,3476,5
7486,7407,4
6932,4221,4
13731,13777,4
15188,3962,4
954,15126,4
15115,15114,4
5956,8836,4
1922,4397,4
9910,4989,4
6180,6127,4
5620,5662,4
663,8353,4
8158,3330,6
901,5482,7
7662,1940,5
1646,5411,6
606,2776,4
2776,625,6
5411,4550,4
1591,8102,4
6400,8285,4
1186,570,4
10654,10673,4
1083,6335,4
10219,5922,4
2464,2378,5
2488,8237,5
1825,5235,4
1133,3315,5
581,1900,4
1359,9277,5
7268,7201,4
6299,1308,4
8970,8965,4
1167,2712,6
12579,10988,4
4828,7714,4
2992,2911,6
1288,2905,4
7876,7821,4
190,3607,4
1560,1534,6
10301,11033,4
10989,11561,4
8317,8393,4
8810,9279,4
12537,2776,4
6805,5716,6
10350,9380,4
2100,4632,4
1055,1086,4
1597,1581,4
6089,7220,4
14767,14771,4
5779,7854,4
4798,3590,4
4564,3514,4
2185,6084,5
10465,5002,6
11784,953,4
3921,10862,5
8595,1464,6
4978,11284,4
993,8594,5
2949,11807,4
6409,919,4
1911,10741,4
6113,8679,11
3648,2335,4
941,1313,5
3671,3681,5
2263,2273,6
2407,3675,5
3589,3586,4
3571,1330,4
1330,920,6
5544,7810,6
3356,2068,6
10325,4441,5
2747,9069,5
726,2204,4
3702,2065,5
12080,456,4
9599,3403,4
9171,9152,6
4966,8710,5
8981,6858,4
11778,14075,4
5330,5301,4
5349,5347,5
9413,9802,4
1960,1933,4
1964,1998,4
11860,2472,4
750,701,5
755,786,5
5311,5352,4
1942,1976,4
1942,1993,5
1972,1947,4
1920,1937,4
704,785,5
775,715,4
2134,707,4
9751,8040,4
269,11972,5
11906,11939,4
11919,7507,4
8475,8195,5
942,1164,5
8040,11923,5
4529,3913,4
2554,2233,5
1046,4523,5
5647,6177,4
5684,5630,6
1960,2516,4
8277,6805,4
1025,677,4
281,394,5
3855,7629,5
5456,6867,5
3661,2038,4
4293,5056,5
237,2532,5
6344,3663,4
863,2489,5
3112,2544,5
8424,4217,5
5058,8685,4
8685,3608,4
2765,11855,4
10880,10875,4
1375,1365,6
997,980,5
1208,5989,6
366,419,4
2665,2647,4
1552,1575,4
7170,7101,6
6927,6921,4
3171,5074,4
1077,7279,4
4586,5094,4
1858,2323,5
4546,3443,4
4541,9505,4
9052,9069,5
9067,9098,5
1359,1333,4
5758,5773,5
5758,5793,5
5779,5757,4
5764,5797,4
5740,5719,4
5766,5798,4
5792,5800,6
11109,11127,4
11109,11193,4
11165,11194,4
11142,11140,4
1872,4636,5
6666,8837,4
13596,13502,4
5319,13943,5
1143,13541,5
11175,11150,4
11141,11187,4
11118,11142,4
11118,11140,4
11121,11151,4
1228,3974,4
3729,3794,4
5310,5096,4
4284,4288,5
4230,4277,5
4294,4222,4
4229,4249,4
4201,4297,4
4200,5001,4
3762,2437,4
4716,1767,4
1767,7603,4
11867,11885,4
4503,11798,5
11047,1451,4
8039,8845,5
9279,2996,4
10937,1423,4
2727,2790,4
407,1439,4
1177,1181,4
6138,7877,4
13432,9280,4
9280,7118,4
2565,9777,4
5081,10988,4
2467,5278,6
3364,1947,4
4916,4221,5
5012,721,4
7414,6936,4
1994,5885,7
7403,53,4
6447,1635,4
5584,5989,4
2625,3590,4
3322,3551,5
2261,2223,5
8353,3554,5
7342,9278,4
10085,1617,4
8541,10227,5
9042,9031,4
392,211,4
5740,2124,5
2392,292,4
6843,13637,4
5643,12492,4
4398,1042,5
2311,2345,4
7550,2453,4
3293,833,4
4212,3998,5
6953,6800,5
11909,6369,5
8529,6899,4
8017,7508,4
1772,11379,4
9252,7727,6
4934,4981,4
4916,4903,5
9283,9204,4
4820,9699,6
2231,1637,5
7560,2345,5
10756,10774,4
10795,191,4
174,1715,5
6560,2345,7
9700,497,5
1715,497,5
4969,4946,5
4927,4947,5
10453,10442,4
10412,10401,4
10437,10408,4
10449,10454,5
10438,10445,5
1248,2969,5
7629,11858,4
1223,2697,4
4016,4045,4
10456,10434,6
4663,4862,4
793,341,4
439,8246,4
3734,1335,4
8232,8276,5
8843,8548,4
5867,8557,5
10371,9834,4
5423,7605,6
813,8961,6
4022,4097,4
9057,210,4
4060,4037,4
4017,4080,7
11079,11059,4
2610,7593,4
368,354,6
2570,211,5
2245,2248,7
3924,266,4
2600,2573,8
1243,1269,5
2285,2278,5
4484,4460,4
4484,4418,4
2462,2404,4
695,4816,4
9993,9929,4
2651,9393,5
8662,5467,4
1493,9575,4
4464,4460,4
376,1095,4
1043,773,4
792,364,4
309,1073,5
309,758,4
309,1053,4
1095,716,7
328,1073,4
328,772,4
733,1056,6
354,1023,5
324,1056,5
6277,6678,4
2927,8178,4
8178,738,4
12764,6060,4
5487,5539,5
823,847,6
628,5380,6
1447,5866,5
4473,157,4
5612,9049,6
6339,6322,6
1289,10446,5
12374,9101,6
7845,1418,5
3330,3590,7
10938,5634,4
6857,13221,5
42,2069,4
2112,7060,5
13561,3319,4
12323,712,7
6323,10067,5
7114,13218,4
10067,5111,7
8257,6396,4
5754,9540,6
183,7114,5
2074,118,4
2160,2131,4
2155,2181,4
2141,2140,4
2135,2122,4
2115,2142,4
928,4066,5
4012,2941,8
5423,4025,6
2941,4044,7
5432,5448,7
5494,5429,4
5459,5401,4
5406,5409,5
5448,5491,4
2867,5443,5
4399,4339,9
4399,4059,6
5500,5426,4
2789,4395,5
5419,5477,4
5479,1666,6
4025,1464,5
8140,8180,4
8195,8136,4
1730,574,4
4194,4786,5
352,1106,4
1811,2702,4
546,594,5
4492,3931,5
557,4188,4
5209,4188,4
5209,5031,4
5209,888,4
237,6053,4
2108,8912,4
2108,888,4
5530,2117,4
5530,10083,4
4269,888,4
1762,10083,4
5031,7706,4
2532,400,4
6548,8194,6
1283,4010,4
2489,6024,4
1064,7679,4
210,728,4
11807,12385,4
10326,2545,4
9025,11280,4
72,9465,4
3636,298,4
7381,8373,4
1089,9622,5
4243,3847,5
4243,3644,4
697,10446,4
12163,8359,4
14095,12908,4
14763,14744,4
1762,1779,5
2272,2223,5
9006,10363,4
6506,6590,4
1169,711,5
8121,5094,5
8818,10596,5
6809,5977,5
22,4460,4
12787,3194,4
3439,5383,5
4626,10382,4
248,2560,4
275,299,7
1289,1231,5
4467,3029,5
9621,11296,4
2581,11275,5
11963,1365,4
517,1009,5
7641,5690,4
9761,11296,4
3580,3541,4
3535,3517,6
1481,1816,4
10145,4881,4
8998,10836,4
9677,3439,4
9677,1089,4
4860,300,4
4860,5672,4
4933,8824,5
3844,8824,4
9649,9656,4
9611,9656,4
9684,4852,4
9656,9665,4
3141,3171,4
625,682,5
1654,2544,4
5972,5944,5
5978,5919,5
5942,5963,4
10024,10018,4
10328,8128,5
3462,1253,4
5925,9114,6
12061,3317,4
3759,8243,5
10627,9445,4
10652,4090,5
5920,13276,4
13160,11290,7
4534,3801,6
2897,1240,4
2897,271,4
2147,2125,4
10116,11953,4
4380,4373,4
1370,930,4
11353,11370,4
13857,13894,4
8991,8901,4
7312,7306,4
5225,4814,4
4814,1434,4
4497,2825,4
4497,6001,4
7747,10541,5
1254,3090,5
6529,10576,7
8721,10243,4
9522,9282,7
13781,6731,5
3209,3399,4
6045,2728,4
1801,4554,4
1831,2718,4
3245,3361,4
3994,4814,4
5797,1375,4
2229,3111,4
3971,700,5
10001,10008,4
3122,289,4
3475,263,4
3471,1053,4
1053,3483,4
3413,763,4
3436,3444,5
5556,5590,4
12340,12396,4
8036,12210,4
1429,10479,4
10795,12210,4
10778,222,5
6833,6872,5
6872,6874,6
6898,6827,5
4316,6870,6
6016,5954,4
2773,4412,7
6817,6001,4
2717,4942,5
6893,6884,5
6039,5443,7
6855,6469,4
6847,1865,4
477,6870,6
5977,6897,4
4481,6008,5
6825,6836,5
6069,6832,4
1865,5443,6
6049,6874,4
6008,2294,4
6870,6096,4
3360,3161,4
574,524,4
6150,6573,4
4667,4677,4
4614,4611,5
4700,4611,5
4700,4665,5
7788,7718,4
8510,7242,4
7191,4713,6
10024,1617,4
10097,8653,4
7902,335,4
4737,335,4
9562,12310,4
3916,3925,4
2856,8720,5
9281,7222,4
6554,10871,5
10670,11123,4
7006,7075,4
7007,6394,4
5760,3367,7
7047,7028,5
4331,910,4
191,8983,4
165,10150,4
2062,6720,4
2062,3661,5
1963,2131,4
652,5865,4
2182,5127,4
4314,5885,5
4927,4020,4
11469,11404,4
12568,12590,4
431,398,4
12535,12559,4
12537,12532,4
4682,4946,5
4614,4942,4
1853,4904,4
3920,4903,6
4264,4255,5
5434,4609,4
6004,4914,4
4346,3937,4
4292,4205,5
1586,4552,4
1651,1572,5
2775,4295,4
4552,3572,4
1572,2544,4
1366,911,4
3209,1993,4
5096,11198,4
3549,5661,4
13203,5922,4
9033,6743,4
3943,602,4
602,3999,4
602,344,5
4811,4888,4
2000,6777,4
10310,11876,4
1966,2437,4
7844,10785,4
11282,8259,5
3177,5911,5
4632,1853,5
1097,4321,4
4946,5782,4
13534,13583,4
13440,13438,5
13620,13647,4
4993,6079,4
3134,3198,4
3446,3402,4
3411,3490,4
3421,3451,4
7477,7450,4
5800,4221,4
9355,3529,4
13748,13734,4
4871,4478,5
2484,3698,5
7661,5742,5
5723,4397,4
6176,6152,4
5698,5627,4
901,5579,5
4497,7605,4
4468,6703,4
7820,1635,6
3898,7618,4
7605,5579,5
6750,5482,4
7645,6731,4
7086,9811,4
5800,6874,4
874,5491,6
9010,9026,4
1876,1833,4
4294,2249,4
2743,1798,5
1343,3801,4
8563,8518,5
9704,9924,6
10129,529,4
2124,5037,4
3165,3127,4
2053,8373,4
3054,3026,4
5084,1779,4
8956,8983,6
8935,8931,4
8979,9000,5
10023,10057,4
8948,8920,4
8936,8965,6
4022,4330,4
13424,13450,4
13414,13405,4
9366,12248,4
1981,8223,4
1351,3046,4
1762,5843,4
1359,5278,4
7851,7884,4
165,112,4
4227,7463,4
10837,11046,4
8383,8800,5
8057,8048,4
3453,3483,4
13894,6271,4
5080,10379,4
560,1134,4
10350,9977,4
7728,3545,4
11291,5686,4
5686,3599,4
1424,1882,4
8375,7667,5
8017,2065,5
4072,3046,4
8006,8679,5
5583,5530,4
2100,3416,4
1972,6864,4
7866,1182,5
7820,7832,6
7832,7318,5
7318,7868,5
9621,5957,4
10465,10975,5
9063,5941,4
2803,8594,4
4927,6066,4
5121,12567,4
10367,10879,4
12569,12542,5
2932,2951,4
3502,3547,5
2963,3679,4
1358,2910,4
2928,130,5
977,3635,5
972,923,4
3536,3537,5
3286,2482,8
3153,9466,5
9410,9834,6
5544,8048,6
7643,3741,6
7810,9101,4
5795,3278,5
2068,9466,5
9874,9834,6
9874,9098,5
2549,2685,4
2685,456,4
2685,741,6
6993,5815,4
7902,10507,4
3615,9152,5
5358,11607,5
3901,443,4
2930,2767,5
1963,1996,4
4502,9685,4
760,707,5
734,749,5
724,733,8
1946,1984,6
1993,1971,4
10592,1607,5
767,720,5
727,772,5
717,775,6
4278,5073,5
3734,3798,5
6501,6516,4
9919,9918,4
11965,10010,4
11965,1562,4
1276,1246,6
4514,9513,4
11919,11917,6
288,5734,5
5459,8004,5
11914,10613,4
11930,2851,5
4955,11408,4
8445,9063,4
11987,11939,5
5299,9441,4
9294,1563,4
3720,2143,4
11930,9513,5
4407,3548,7
4967,1617,5
2471,5605,5
5478,5486,9
3300,8291,4
917,468,4
468,1624,4
5414,2527,5
4278,7853,5
11698,5953,4
8006,1413,5
4408,10266,4
7579,241,8
2174,4217,6
8299,1413,6
4269,863,5
2532,5358,4
7098,2744,4
8266,8194,5
6827,9777,4
9068,1413,4
1064,3432,6
9435,9816,5
2798,2462,4
854,5005,4
4846,4177,4
6069,5966,7
4177,2518,4
10841,10843,4
10396,5253,4
10676,4718,4
11676,2478,4
7446,1016,4
2522,2214,5
2214,4362,4
4362,12273,4
1363,1328,4
5964,5909,4
903,950,4
5765,5791,4
5143,624,4
226,399,4
1552,1528,4
2488,1545,5
2998,1528,4
374,3919,4
1545,3947,4
554,5303,4
554,5073,4
7406,7484,6
1252,7175,4
9586,7590,4
4586,8109,4
9568,5518,4
3689,3677,5
11730,11729,8
5792,5946,10
3604,3615,5
3694,3650,4
5787,5738,4
5721,5763,4
11101,11153,4
3247,3227,4
13903,2605,4
8529,9031,4
1138,13753,4
2468,4772,4
5681,13848,4
4637,10181,5
7866,10548,5
8383,138,4
138,7635,4
10414,10433,7
1665,1694,4
11106,11160,4
11138,11150,4
11118,11169,4
11145,11169,4
5114,5144,4
3775,3787,4
4222,4204,4
229,5319,5
5026,4224,4
366,1392,4
2642,9439,5
9859,9850,5
11073,9097,6
11047,11085,5
10368,211,8
8747,1030,4
7068,3858,4
1272,3041,5
1444,204,4
1180,1154,4
1167,1145,4
6866,5771,6
4143,12152,4
10116,5490,5
9532,1122,4
9683,13295,5
7579,1240,5
8751,363,5
7191,2575,4
2262,292,4
10396,211,4
10356,10357,4
10356,8961,5
10352,6084,4
6447,6813,8
5482,3503,7
6813,211,5
2000,5093,6
10397,5737,4
3553,2242,4
2587,473,4
7375,3317,4
6372,364,4
4590,615,4
6486,7418,5
1343,2247,4
6968,529,5
2982,6208,4
2018,4719,4
2723,4711,5
6937,883,4
7172,7120,7
1774,876,4
5327,1332,4
7476,7562,4
2035,6585,4
2035,876,5
3993,12070,4
10016,7243,6
362,7429,4
10572,7859,4
9577,11559,4
10718,10751,4
4820,484,5
4820,2336,6
10753,10731,4
4774,8320,4
10772,10766,4
484,392,5
7209,3002,5
10719,10726,4
7898,61,5
6560,5503,5
9700,10731,4
4451,2345,5
382,2345,5
3690,7756,5
967,692,5
10796,10731,4
10796,10702,7
10453,10485,5
10482,10474,4
10412,10415,5
10420,10464,4
10476,10415,4
10438,10458,4
1636,293,4
11253,11294,4
11214,11217,4
12001,10945,5
1561,1544,5
3914,3930,4
3978,3930,4
1553,1024,4
1598,3974,4
3980,3906,4
1247,1587,4
4329,4020,5
10422,10442,5
10430,10425,4
3959,1236,4
8350,393,4
8158,7605,7
813,7799,4
4042,4009,7
4042,4002,4
4075,4025,4
4060,4088,5
4017,4025,7
301,314,4
10556,10523,4
14644,14631,4
8116,11089,5
2826,13950,4
10592,10515,4
2554,3104,6
4491,4418,4
2600,2699,7
2440,2441,4
1493,2797,4
2656,6304,5
5867,2797,4
376,795,4
366,706,4
1043,1029,5
1045,355,4
1001,740,7
724,362,4
1026,774,4
4717,4769,5
7699,6992,4
5216,9471,4
385,5122,4
3441,3435,4
369,7608,4
7608,7638,5
